Time,Temperature,MeltedFraction,Stage,OxideThickness,MassMg,MassMgO,MassC
0.0597,1337.61829529565,1,heating_and_melting,7.73595210827404e-07,2.65623584017968e-10,1.39129922902935e-11,4.1462125446287e-12
0.0598,1339.6751665613,1,heating_and_melting,7.76631239165201e-07,2.65590580733174e-10,1.3967720304709e-11,4.16252204693975e-12
0.0599,1341.7211988402,1,heating_and_melting,7.79655330472207e-07,2.65557706673998e-10,1.40222340294978e-11,4.17876768877279e-12
0.06,1343.75647667815,1,heating_and_melting,7.82667628813223e-07,2.65524960281548e-10,1.40765360497125e-11,4.19495024049962e-12
0.0601,1345.781083439,1,heating_and_melting,7.85668276067147e-07,2.65492340020579e-10,1.41306289111853e-11,4.21107046080406e-12
0.0602,1347.79510130965,1,heating_and_melting,7.88657411926986e-07,2.65459844379499e-10,1.41845151205287e-11,4.22712909668198e-12
0.0603,1349.79861130492,1,heating_and_melting,7.91635173899872e-07,2.65427471870367e-10,1.42381971451351e-11,4.24312688344129e-12
0.0604,1351.79169327246,1,heating_and_melting,7.94601697307043e-07,2.65395221028893e-10,1.42916774131767e-11,4.2590645447019e-12
0.0605,1353.7744258975,1,heating_and_melting,7.97557115283837e-07,2.6536309041444e-10,1.43449583136059e-11,4.27494279239579e-12
0.0606,1355.74688670761,1,heating_and_melting,8.00501558779724e-07,2.6533107861002e-10,1.43980421961549e-11,4.29076232676698e-12
0.0607,1357.70915207729,1,heating_and_melting,8.03435156558261e-07,2.65299184222297e-10,1.4450931371336e-11,4.30652383637149e-12
0.0608,1359.66129723267,1,heating_and_melting,8.06358035197124e-07,2.65267405881587e-10,1.45036281104414e-11,4.3222279980774e-12
0.0609,1361.60339625596,1,heating_and_melting,8.09270319088116e-07,2.65235742241858e-10,1.45561346455433e-11,4.33787547706482e-12
0.061,1363.53552208997,1,heating_and_melting,8.1217213043714e-07,2.65204191980727e-10,1.46084531694939e-11,4.35346692682591e-12
0.0611,1365.45774654252,1,heating_and_melting,8.15063589264196e-07,2.65172753799464e-10,1.46605858359254e-11,4.36900298916484e-12
0.0611283026997081,1366,1,heating_and_melting,8.15880086846585e-07,2.65163876118513e-10,1.46753073357422e-11,4.37339014513696e-12
0.0621000951322154,1366,1,vaporization,2.61797188754885e-06,2.31779425223619e-10,3.14530562453087e-11,5.23898522842555e-12
0.0630718875647227,1366,1,vaporization,4.57814585883682e-06,1.98047964231597e-10,4.83888851828889e-11,6.11321143035524e-12
0.06404367999723,1366,1,vaporization,6.74948024539638e-06,1.63972922705744e-10,6.54807957454404e-11,6.99596027437657e-12
0.0650154724297373,1366,1,vaporization,9.21934001612726e-06,1.29557062727426e-10,8.27271024737965e-11,7.8871402321702e-12
0.0656708601169721,1366,1,vaporization,1.11418280748695e-05,1.06155854838533e-10,9.44444120344672e-11,8.49286968261645e-12
0.0663262478042069,1366,1,vaporization,1.33106485007399e-05,8.26024198219148e-11,1.06230364176594e-10,9.10234773878395e-12
0.0669816354914418,1366,1,vaporization,1.58963756316568e-05,5.88974914700476e-11,1.18084500788385e-10,9.71554944199229e-12
0.0676370231786766,1366,1,vaporization,1.93271585746239e-05,3.50418384921101e-11,1.30006348837428e-10,1.03324490142016e-11
0.0678362976255881,1366,1,vaporization,2.11547796882165e-05,2.72258132501986e-11,1.33910384663221e-10,1.05345150185241e-11
0.0680355720724997,1366,1,vaporization,2.38442965901619e-05,1.88166716283635e-11,1.38109573149948e-10,1.07518849546266e-11
0.0682348465194112,1366,1,vaporization,2.69641822800915e-05,1.04529132186042e-11,1.42285420101581e-10,1.09680634514984e-11
0.0684341209663228,1366,1,vaporization,3.01558547088915e-05,2.65163876113847e-12,1.46180000975892e-10,1.11696918016603e-11
0.0684532344673273,1366,1,vaporization,3.09474545906005e-05,1.95998613393641e-12,1.4652524558844e-10,1.11875667383791e-11
0.0684723479683318,1366,1,vaporization,3.17117069426924e-05,1.29222814232512e-12,1.46858562979314e-10,1.12048241467574e-11
0.0684914614693364,1366,1,vaporization,3.24491508058488e-05,6.47893804799652e-13,1.47180188243155e-10,1.122147619875e-11
0.0685105749703409,1366,1,vaporization,3.31603203591738e-05,2.65163876108003e-14,1.47490354354302e-10,1.12375349565338e-11
0.0685107532069566,1366,1,vaporization,3.3186888749761e-05,1.99503940767255e-14,1.47493631600655e-10,1.12377046405624e-11
0.0685109314435722,1366,1,vaporization,3.3213448540529e-05,1.33865258636023e-14,1.47496907786209e-10,1.12378742696666e-11
0.0685111096801879,1366,1,vaporization,3.32399997330526e-05,6.82478258224872e-15,1.47500182911158e-10,1.12380438438566e-11
0.0685112879168036,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0692985057188835,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0700857235209634,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0708729413230433,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0716601591251232,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0724473769272031,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.073234594729283,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0740218125313629,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0748090303334429,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0755962481355228,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0763834659376027,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0771706837396826,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0779579015417625,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0787451193438424,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0795323371459223,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0803195549480022,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0811067727500822,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0818939905521621,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.082681208354242,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0834684261563219,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0842556439584018,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0850428617604817,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0858300795625616,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0866172973646415,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0874045151667215,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0881917329688014,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0889789507708813,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0897661685729612,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0905533863750411,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.091340604177121,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0921278219792009,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0929150397812809,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0937022575833608,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0944894753854407,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0952766931875206,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0960639109896005,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0968511287916804,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0976383465937603,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0984255643958402,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.0992127821979201,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
0.1,1366,1,vaporization,3.32665423289065e-05,2.65163843515118e-16,1.47503456975696e-10,1.12382133631423e-11
