时间(ms),颗粒温度(K),火焰温度(K),颗粒半径(um),氧化层厚度(um),火焰半径(um),Mg质量(ug),MgO质量(ug),碳质量(ug),对流换热(W),辐射换热(W),反应热(W),表面反应热(W),总热量(W)
66,452.904126066994,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.569450006683707,0.538016113856446,0,0,1.10746612054015
66.1,453.127673074663,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.569336356729294,0.538008757808241,0,0,1.10734511453753
66.2,453.351195656276,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.56922271919294,0.538001391670379,0,0,1.10722411086332
66.3,453.574693812288,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.569109094074415,0.537994015435668,0,0,1.10710310951008
66.4,453.798167543152,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.568995481373489,0.53798662909692,0,0,1.10698211047041
66.5,454.021616849321,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.568881881089931,0.537979232646944,0,0,1.10686111373687
66.6,454.245041731244,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.568768293223512,0.537971826078554,0,0,1.10674011930207
66.7,454.468442189372,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.568654717774004,0.537964409384562,0,0,1.10661912715857
66.8,454.691818224152,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.568541154741179,0.537956982557785,0,0,1.10649813729896
66.9,454.91516983603,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.56842760412481,0.537949545591039,0,0,1.10637714971585
67,455.138497025452,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.568314065924672,0.537942098477141,0,0,1.10625616440181
67.1,455.361799792862,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.568200540140538,0.537934641208911,0,0,1.10613518134945
67.2,455.585078138701,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.568087026772183,0.537927173779168,0,0,1.10601420055135
67.3,455.808332063411,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.567973525819383,0.537919696180736,0,0,1.10589322200012
67.4,456.031561567432,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.567860037281915,0.537912208406438,0,0,1.10577224568835
67.5,456.254766651202,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.567746561159556,0.537904710449096,0,0,1.10565127160865
67.6,456.477947315157,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.567633097452083,0.537897202301539,0,0,1.10553029975362
67.7,456.701103559734,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.567519646159276,0.537889683956593,0,0,1.10540933011587
67.8,456.924235385367,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.567406207280913,0.537882155407086,0,0,1.105288362688
67.9,457.147342792488,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.567292780816775,0.537874616645848,0,0,1.10516739746262
68,457.370425781529,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.567179366766641,0.537867067665712,0,0,1.10504643443235
68.1,457.59348435292,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.567065965130294,0.53785950845951,0,0,1.1049254735898
68.2,457.81651850709,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.566952575907516,0.537851939020076,0,0,1.10480451492759
68.3,458.039528244466,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.566839199098088,0.537844359340245,0,0,1.10468355843833
68.4,458.262513565474,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.566725834701796,0.537836769412855,0,0,1.10456260411465
68.5,458.485474470539,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.566612482718421,0.537829169230744,0,0,1.10444165194917
68.6,458.708410960084,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.566499143147751,0.537821558786751,0,0,1.1043207019345
68.7,458.931323034532,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.566385815989569,0.537813938073719,0,0,1.10419975406329
68.8,459.154210694301,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.566272501243663,0.537806307084489,0,0,1.10407880832815
68.9,459.377073939813,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.566159198909818,0.537798665811905,0,0,1.10395786472172
69,459.599912771484,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.566045908987823,0.537791014248813,0,0,1.10383692323664
69.1,459.822727189731,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.565932631477466,0.53778335238806,0,0,1.10371598386553
69.2,460.04551719497,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.565819366378536,0.537775680222494,0,0,1.10359504660103
69.3,460.268282787613,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.565706113690823,0.537767997744964,0,0,1.10347411143579
69.4,460.491023968074,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.565592873414117,0.537760304948322,0,0,1.10335317836244
69.5,460.713740736762,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.565479645548208,0.537752601825421,0,0,1.10323224737363
69.6,460.936433094088,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.565366430092889,0.537744888369113,0,0,1.103111318462
69.7,461.159101040461,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.565253227047953,0.537737164572256,0,0,1.10299039162021
69.8,461.381744576286,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.565140036413192,0.537729430427705,0,0,1.1028694668409
69.9,461.60436370197,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.5650268581884,0.53772168592832,0,0,1.10274854411672
70,461.826958417917,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.564913692373371,0.537713931066959,0,0,1.10262762344033
70.1,462.049528724528,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.564800538967902,0.537706165836484,0,0,1.10250670480439
70.2,462.272074622207,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.564687397971788,0.537698390229758,0,0,1.10238578820155
70.3,462.494596111353,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.564574269384824,0.537690604239646,0,0,1.10226487362447
70.4,462.717093192364,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.56446115320681,0.537682807859012,0,0,1.10214396106582
70.5,462.939565865638,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.564348049437543,0.537675001080724,0,0,1.10202305051827
70.6,463.16201413157,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.564234958076821,0.53766718389765,0,0,1.10190214197447
70.7,463.384437990557,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.564121879124444,0.537659356302661,0,0,1.1017812354271
70.8,463.606837442989,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.564008812580211,0.537651518288628,0,0,1.10166033086884
70.9,463.829212489261,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.563895758443925,0.537643669848425,0,0,1.10153942829235
71,464.051563129761,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.563782716715386,0.537635810974926,0,0,1.10141852769031
71.1,464.273889364879,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.563669687394396,0.537627941661007,0,0,1.1012976290554
71.2,464.496191195004,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.563556670480758,0.537620061899546,0,0,1.1011767323803
71.3,464.71846862052,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.563443665974277,0.537612171683421,0,0,1.1010558376577
71.4,464.940721641814,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.563330673874755,0.537604271005514,0,0,1.10093494488027
71.5,465.162950259269,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.563217694181998,0.537596359858707,0,0,1.1008140540407
71.6,465.385154473267,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.563104726895812,0.537588438235882,0,0,1.10069316513169
71.7,465.60733428419,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.562991772016003,0.537580506129927,0,0,1.10057227814593
71.8,465.829489692416,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.562878829542378,0.537572563533726,0,0,1.1004513930761
71.9,466.051620698324,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.562765899474745,0.537564610440169,0,0,1.10033050991491
72,466.27372730229,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.562652981812912,0.537556646842146,0,0,1.10020962865506
72.1,466.495809504691,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.562540076556688,0.537548672732546,0,0,1.10008874928923
72.2,466.7178673059,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.562427183705884,0.537540688104264,0,0,1.09996787181015
72.3,466.939900706291,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.562314303260309,0.537532692950195,0,0,1.0998469962105
72.4,467.161909706233,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.562201435219775,0.537524687263233,0,0,1.09972612248301
72.5,467.383894306098,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.562088579584093,0.537516671036276,0,0,1.09960525062037
72.6,467.605854506254,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.561975736353077,0.537508644262224,0,0,1.0994843806153
72.7,467.827790307069,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.56186290552654,0.537500606933976,0,0,1.09936351246052
72.8,468.049701708907,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.561750087104295,0.537492559044436,0,0,1.09924264614873
72.9,468.271588712135,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.561637281086157,0.537484500586508,0,0,1.09912178167267
73,468.493451317114,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.561524487471942,0.537476431553096,0,0,1.09900091902504
73.1,468.715289524207,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.561411706261466,0.537468351937107,0,0,1.09888005819857
73.2,468.937103333774,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.561298937454545,0.53746026173145,0,0,1.09875919918599
73.3,469.158892746174,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.561186181050997,0.537452160929035,0,0,1.09863834198003
73.4,469.380657761765,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.56107343705064,0.537444049522774,0,0,1.09851748657341
73.5,469.602398380903,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.560960705453293,0.53743592750558,0,0,1.09839663295887
73.6,469.824114603943,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.560847986258775,0.537427794870368,0,0,1.09827578112914
73.7,470.04580643124,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.560735279466907,0.537419651610054,0,0,1.09815493107696
73.8,470.267473863144,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.56062258507751,0.537411497717557,0,0,1.09803408279507
73.9,470.489116900007,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.560509903090404,0.537403333185797,0,0,1.0979132362762
74,470.710735542179,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.560397233505414,0.537395158007694,0,0,1.09779239151311
74.1,470.932329790007,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.560284576322361,0.537386972176171,0,0,1.09767154849853
74.2,471.153899643838,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.560171931541069,0.537378775684153,0,0,1.09755070722522
74.3,471.375445104018,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.560059299161362,0.537370568524567,0,0,1.09742986768593
74.4,471.596966170891,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.559946679183067,0.53736235069034,0,0,1.09730902987341
74.5,471.818462844799,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.559834071606008,0.537354122174402,0,0,1.09718819378041
74.6,472.039935126084,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.559721476430012,0.537345882969683,0,0,1.09706735939969
74.7,472.261383015086,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.559608893654906,0.537337633069117,0,0,1.09694652672402
74.8,472.482806512143,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.559496323280518,0.537329372465637,0,0,1.09682569574615
74.9,472.704205617592,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.559383765306676,0.53732110115218,0,0,1.09670486645886
75,472.925580331769,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.559271219733211,0.537312819121684,0,0,1.0965840388549
75.1,473.14693065501,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.559158686559951,0.537304526367088,0,0,1.09646321292704
75.2,473.368256587646,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.559046165786728,0.537296222881332,0,0,1.09634238866806
75.3,473.58955813001,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.558933657413373,0.53728790865736,0,0,1.09622156607073
75.4,473.810835282431,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.558821161439718,0.537279583688115,0,0,1.09610074512783
75.5,474.03208804524,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.558708677865595,0.537271247966545,0,0,1.09597992583214
75.6,474.253316418763,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.558596206690838,0.537262901485596,0,0,1.09585910817643
75.7,474.474520403327,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.558483747915282,0.537254544238218,0,0,1.0957382921535
75.8,474.695699999257,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.55837130153876,0.537246176217361,0,0,1.09561747775612
75.9,474.916855206877,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.558258867561109,0.53723779741598,0,0,1.09549666497709
76,475.137986026508,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.558146445982164,0.537229407827027,0,0,1.09537585380919
76.1,475.359092458471,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.558034036801763,0.537221007443459,0,0,1.09525504424522
76.2,475.580174503086,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.557921640019744,0.537212596258235,0,0,1.09513423627798
76.3,475.801232160671,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.557809255635943,0.537204174264312,0,0,1.09501342990026
76.4,476.022265431542,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.557696883650202,0.537195741454654,0,0,1.09489262510486
76.5,476.243274316015,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.557584524062358,0.537187297822222,0,0,1.09477182188458
76.6,476.464258814404,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.557472176872253,0.537178843359981,0,0,1.09465102023223
76.7,476.685218927022,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.557359842079727,0.537170378060898,0,0,1.09453022014063
76.8,476.90615465418,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.557247519684623,0.53716190191794,0,0,1.09440942160256
76.9,477.127065996187,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.557135209686783,0.537153414924078,0,0,1.09428862461086
77,477.347952953352,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.557022912086049,0.537144917072283,0,0,1.09416782915833
77.1,477.568815525982,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.556910626882267,0.537136408355529,0,0,1.0940470352378
77.2,477.789653714384,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.556798354075279,0.537127888766789,0,0,1.09392624284207
77.3,478.010467518861,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.556686093664933,0.537119358299042,0,0,1.09380545196397
77.4,478.231256939717,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.556573845651073,0.537110816945265,0,0,1.09368466259634
77.5,478.452021977253,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.556461610033546,0.537102264698438,0,0,1.09356387473198
77.6,478.672762631769,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.556349386812199,0.537093701551545,0,0,1.09344308836374
77.7,478.893478903565,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.556237175986881,0.537085127497568,0,0,1.09332230348445
77.8,479.114170792938,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.55612497755744,0.537076542529493,0,0,1.09320152008693
77.9,479.334838300184,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.556012791523726,0.537067946640307,0,0,1.09308073816403
78,479.555481425599,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.555900617885588,0.537059339822999,0,0,1.09295995770859
78.1,479.776100169475,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.555788456642878,0.537050722070561,0,0,1.09283917871344
78.2,479.996694532104,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.555676307795447,0.537042093375984,0,0,1.09271840117143
78.3,480.217264513779,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.555564171343147,0.537033453732263,0,0,1.09259762507541
78.4,480.437810114787,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.555452047285831,0.537024803132395,0,0,1.09247685041823
78.5,480.658331335417,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.555339935623353,0.537016141569376,0,0,1.09235607719273
78.6,480.878828175956,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.555227836355566,0.537007469036207,0,0,1.09223530539177
78.7,481.099300636688,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.555115749482327,0.53699878552589,0,0,1.09211453500822
78.8,481.319748717898,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.55500367500349,0.536990091031427,0,0,1.09199376603492
78.9,481.540172419869,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.554891612918912,0.536981385545824,0,0,1.09187299846474
79,481.760571742881,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.554779563228449,0.536972669062088,0,0,1.09175223229054
79.1,481.980946687214,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.554667525931961,0.536963941573227,0,0,1.09163146750519
79.2,482.201297253148,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.554555501029304,0.536955203072252,0,0,1.09151070410156
79.3,482.421623440958,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.554443488520339,0.536946453552175,0,0,1.09138994207251
79.4,482.641925250921,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.554331488404924,0.536937693006011,0,0,1.09126918141094
79.5,482.86220268331,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.554219500682921,0.536928921426775,0,0,1.0911484221097
79.6,483.0824557384,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.554107525354191,0.536920138807485,0,0,1.09102766416168
79.7,483.302684416461,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.553995562418596,0.536911345141162,0,0,1.09090690755976
79.8,483.522888717764,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.553883611875998,0.536902540420825,0,0,1.09078615229682
79.9,483.743068642578,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.55377167372626,0.5368937246395,0,0,1.09066539836576
80,483.96322419117,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.553659747969247,0.53688489779021,0,0,1.09054464575946
80.1,484.183355363806,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.553547834604823,0.536876059865984,0,0,1.09042389447081
80.2,484.403462160752,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.553435933632854,0.536867210859849,0,0,1.0903031444927
80.3,484.62354458227,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.553324045053205,0.536858350764837,0,0,1.09018239581804
80.4,484.843602628623,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.553212168865744,0.53684947957398,0,0,1.09006164843972
80.5,485.063636300072,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.553100305070338,0.536840597280312,0,0,1.08994090235065
80.6,485.283645596875,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.552988453666855,0.536831703876871,0,0,1.08982015754373
80.7,485.503630519291,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.552876614655164,0.536822799356693,0,0,1.08969941401186
80.8,485.723591067576,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.552764788035134,0.53681388371282,0,0,1.08957867174795
80.9,485.943527241985,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.552652973806636,0.536804956938293,0,0,1.08945793074493
81,486.163439042773,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.552541171969541,0.536796019026155,0,0,1.0893371909957
81.1,486.383326470192,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.55242938252372,0.536787069969453,0,0,1.08921645249317
81.2,486.603189524493,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.552317605469046,0.536778109761235,0,0,1.08909571523028
81.3,486.823028205925,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.552205840805391,0.536769138394548,0,0,1.08897497919994
81.4,487.042842514738,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.552094088532629,0.536760155862446,0,0,1.08885424439508
81.5,487.262632451178,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.551982348650636,0.536751162157981,0,0,1.08873351080862
81.6,487.482398015491,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.551870621159285,0.536742157274209,0,0,1.08861277843349
81.7,487.702139207921,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.551758906058453,0.536733141204186,0,0,1.08849204726264
81.8,487.921856028711,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.551647203348017,0.536724113940972,0,0,1.08837131728899
81.9,488.141548478103,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.551535513027852,0.536715075477627,0,0,1.08825058850548
82,488.361216556336,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.551423835097838,0.536706025807214,0,0,1.08812986090505
82.1,488.58086026365,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.551312169557852,0.536696964922798,0,0,1.08800913448065
82.2,488.800479600283,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.551200516407775,0.536687892817446,0,0,1.08788840922522
82.3,489.02007456647,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.551088875647486,0.536678809484226,0,0,1.08776768513171
82.4,489.239645162445,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.550977247276865,0.536669714916209,0,0,1.08764696219307
82.5,489.459191388443,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.550865631295795,0.536660609106467,0,0,1.08752624040226
82.6,489.678713244696,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.550754027704157,0.536651492048075,0,0,1.08740551975223
82.7,489.898210731433,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.550642436501833,0.536642363734109,0,0,1.08728480023594
82.8,490.117683848885,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.550530857688708,0.536633224157647,0,0,1.08716408184636
82.9,490.337132597279,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.550419291264666,0.53662407331177,0,0,1.08704336457644
83,490.556556976841,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.55030773722959,0.536614911189559,0,0,1.08692264841915
83.1,490.775956987798,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.550196195583368,0.536605737784099,0,0,1.08680193336747
83.2,490.995332630372,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.550084666325884,0.536596553088477,0,0,1.08668121941436
83.3,491.214683904786,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.549973149457026,0.536587357095779,0,0,1.08656050655281
83.4,491.434010811262,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.549861644976682,0.536578149799097,0,0,1.08643979477578
83.5,491.653313350018,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.54975015288474,0.536568931191522,0,0,1.08631908407626
83.6,491.872591521274,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.549638673181089,0.536559701266148,0,0,1.08619837444724
83.7,492.091845325246,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.549527205865618,0.536550460016072,0,0,1.08607766588169
83.8,492.31107476215,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.549415750938218,0.536541207434391,0,0,1.08595695837261
83.9,492.5302798322,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.54930430839878,0.536531943514205,0,0,1.08583625191298
84,492.749460535608,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.549192878247196,0.536522668248616,0,0,1.08571554649581
84.1,492.968616872588,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.549081460483358,0.536513381630728,0,0,1.08559484211409
84.2,493.187748843348,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.54897005510716,0.536504083653648,0,0,1.08547413876081
84.3,493.406856448097,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.548858662118495,0.536494774310482,0,0,1.08535343642898
84.4,493.625939687043,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.548747281517257,0.536485453594342,0,0,1.0852327351116
84.5,493.844998560392,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.548635913303343,0.536476121498338,0,0,1.08511203480168
84.6,494.064033068348,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.548524557476648,0.536466778015585,0,0,1.08499133549223
84.7,494.283043211115,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.548413214037069,0.5364574231392,0,0,1.08487063717627
84.8,494.502028988895,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.548301882984502,0.536448056862299,0,0,1.0847499398468
84.9,494.720990401889,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.548190564318846,0.536438679178004,0,0,1.08462924349685
85,494.939927450294,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.54807925804,0.536429290079436,0,0,1.08450854811944
85.1,495.158840134311,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.547967964147864,0.536419889559719,0,0,1.08438785370758
85.2,495.377728454134,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.547856682642336,0.53641047761198,0,0,1.08426716025432
85.3,495.596592409959,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.547745413523319,0.536401054229346,0,0,1.08414646775266
85.4,495.81543200198,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.547634156790713,0.536391619404948,0,0,1.08402577619566
85.5,496.034247230389,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.547522912444421,0.536382173131918,0,0,1.08390508557634
85.6,496.253038095377,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.547411680484346,0.536372715403391,0,0,1.08378439588774
85.7,496.471804597134,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.547300460910391,0.536363246212503,0,0,1.08366370712289
85.8,496.690546735848,NaN,394,13,NaN,0.403099987431474,0.0895427082343574,0,0.54718925372246,0.536353765552392,0,0,1.08354301927485
