时间(ms),颗粒温度(K),火焰温度(K),颗粒半径(um),氧化层厚度(um),火焰半径(um),Mg质量(ug),MgO质量(ug),碳质量(ug),对流换热(W),辐射换热(W),反应热(W),表面反应热(W),总热量(W),Mg质量变化率(ug/s),MgO质量变化率(ug/s),C质量变化率(ug/s),Mg核半径变化率(um/s),颗粒半径变化率(um/s)
24.3,1010.74318480324,NaN,37.545040152872,0.10007520824629,NaN,0.000382664570886266,6.4499846014566e-06,4.82260720730603e-10,0.00743410754443018,0.00408070268888248,4.75380112876323e-06,4.75380112876323e-06,0.0115195640344414,0,0,0,-10456.0503931908,11976.8473974157
24.4,1012.84000686713,NaN,37.5450413699366,0.100077487833379,NaN,0.000382664541306947,6.45003365164679e-06,4.96878173944289e-10,0.00740638379735753,0.00407372250501299,4.91016695870742e-06,4.91016695870742e-06,0.0114850164693292,0,0,0,-10798.9590102738,12369.6676342036
24.5,1014.93085947563,NaN,37.5450426268055,0.100079841971619,NaN,0.000382664510760278,6.45008430595457e-06,5.11973670440748e-10,0.00737873898390186,0.00406671889873979,5.07074706500946e-06,5.07074706500946e-06,0.0114505286297067,0,0,0,-11151.0567489884,12773.0140510709
24.6,1017.01574066742,NaN,37.5450439245394,0.100082272647539,NaN,0.000382664479220482,6.45013660712422e-06,5.27559948445887e-10,0.00735117313012299,0.00405969206928934,5.23560609586673e-06,5.23560609586673e-06,0.0114161008055082,0,0,0,-11512.4835052962,13187.0467711261
24.7,1019.09464871031,NaN,37.5450452642149,0.100084781877674,NaN,0.000382664446661394,6.45019059854552e-06,5.43649938551346e-10,0.00732368625905199,0.00405264221690098,5.40480865656662e-06,5.40480865656662e-06,0.0113817332846095,0,0,0,-11883.3790057519,13611.9259852399
24.8,1021.16758210123,NaN,37.5450466469246,0.100087371708537,NaN,0.000382664413056458,6.45024632425374e-06,5.60256763714505e-10,0.00729627839069122,0.00404556954279211,5.5784193695603e-06,5.5784193695603e-06,0.0113474263528529,0,0,0,-12263.8831801987,14047.8117487584
24.9,1023.23453956619,NaN,37.5450480737772,0.10009004421666,NaN,0.00038266437837873,6.45030382892965e-06,5.77393739258474e-10,0.00726894954201428,0.00403847424912326,5.75650284013574e-06,5.75650284013574e-06,0.0113131802939777,0,0,0,-12654.1359245984,14494.8641847901
25,1025.2955200603,NaN,37.5450495458974,0.100092801508559,NaN,0.000382664342600877,6.45036315789952e-06,5.950743728721e-10,0.00724169972696605,0.00403135653896295,5.93912369932574e-06,5.93912369932574e-06,0.0112789953896283,0,0,0,-13054.2770332681,14953.2434842054
25.1,1027.35052276777,NaN,37.5450510644259,0.100095645720764,NaN,0.000382664305695174,6.45042435713514e-06,6.1331236460997e-10,0.0072145289564627,0.00402421661625245,6.12634656958188e-06,6.12634656958188e-06,0.0112448719192847,0,0,0,-13464.4464021696,15423.1097362316
25.2,1029.39954710193,NaN,37.5450526305194,0.100098579019787,NaN,0.000382664267633511,6.45048747325377e-06,6.32121606892404e-10,0.00718743723839166,0.00401705468577031,6.31823604760953e-06,6.31823604760953e-06,0.0112108101602096,0,0,0,-13884.7838595017,15904.6230978583
25.3,1031.44259270517,NaN,37.5450542453505,0.100101603602155,NaN,0.000382664228387386,6.45055255351821e-06,6.51516184505452e-10,0.00716042457761166,0.00400987095309674,6.51485677302408e-06,6.51485677302408e-06,0.0111768103874814,0,0,0,-14315.4292673446,16397.9436583124
25.4,1033.47965944898,NaN,37.5450559101081,0.100104721694372,NaN,0.000382664187927908,6.45061964583672e-06,6.71510374600909e-10,0.00713349097595273,0.00400266562457792,6.71627335111266e-06,6.71627335111266e-06,0.0111428728738818,0,0,0,-14756.5224877789,16903.2315068213
25.5,1035.51074743393,NaN,37.5450576259968,0.100107935552954,NaN,0.000382664146225797,6.45068879876308e-06,6.92118646696297e-10,0.00710663643221617,0.00399543890729004,6.92255039574537e-06,6.92255039574537e-06,0.0111089978899019,0,0,0,-15208.2033828849,17420.6469020188
25.6,1037.53585698968,NaN,37.5450593942375,0.100111247464429,NaN,0.000382664103251385,6.45076006149657e-06,7.1335566267488e-10,0.00707986094217459,0.00398819100900331,7.13375253795489e-06,7.13375253795489e-06,0.0110751857037158,0,0,0,-15670.6118486237,17950.3498653686
25.7,1039.55498867497,NaN,37.5450612160668,0.100114659745297,NaN,0.000382664058974611,6.45083348388198e-06,7.35236276785649e-10,0.0070531644985719,0.00398092213814578,7.34994440019282e-06,7.34994440019282e-06,0.0110414365811179,0,0,0,-16143.8876793131,18492.5005199795
25.8,1041.56814327762,NaN,37.5450630927376,0.100118174742069,NaN,0.000382664013365029,6.45090911640958e-06,7.57775535643346e-10,0.00702654709112332,0.00397363250376706,7.57119057058254e-06,7.57119057058254e-06,0.011007750785461,0,0,0,-16628.1707370331,19047.2590567219
25.9,1043.57532181452,NaN,37.5450650255186,0.100121794831255,NaN,0.000382663966391802,6.45098701021515e-06,7.80988678228436e-10,0.00700000870651538,0.00396632231550187,7.79755569732118e-06,7.79755569732118e-06,0.0109741285777146,0,0,0,-17123.6009516272,19614.7855648237
26,1045.57652553162,NaN,37.5450670156947,0.100125522419372,NaN,0.000382663918023704,6.45106721707998e-06,8.04891135887112e-10,0.00697354932840591,0.00395899178353356,8.02910437711492e-06,8.02910437711492e-06,0.0109405702163166,0,0,0,-17630.3180835317,20195.2401673932
26.1,1047.57175590396,NaN,37.5450690645667,0.100129359942906,NaN,0.000382663868229118,6.45114978943085e-06,8.29498532331325e-10,0.00694716893742408,0.00395164111855739,8.26590124957832e-06,8.26590124957832e-06,0.010907075957231,0,0,0,-18148.4620287075,20788.7829875381
26.2,1049.56101463565,NaN,37.5450711734513,0.100133309868375,NaN,0.00038266381697604,6.45123478034004e-06,8.54826683638744e-10,0.00692086751117035,0.00394427053174385,8.50801091999905e-06,8.50801091999905e-06,0.0108736460538342,0,0,0,-18678.1726831165,21395.5741822483
26.3,1051.54430365984,NaN,37.5450733436815,0.100137374692279,NaN,0.000382663764232076,6.45132224352534e-06,8.8089159825278e-10,0.00689464502421654,0.00393688023470176,8.75549799366447e-06,8.75549799366447e-06,0.010840280756912,0,0,0,-19219.5898410763,22015.7738746323
26.4,1053.52162513875,NaN,37.5450755766061,0.100141556941118,NaN,0.000382663709964443,6.45141223335003e-06,9.07709476982577e-10,0.00686850144810578,0.00392947043944133,9.00842711877198e-06,9.00842711877198e-06,0.0108069803146659,0,0,0,-19772.8533985481,22649.5421539166
26.5,1055.49298146369,NaN,37.5450778735899,0.100145859171389,NaN,0.000382663654139968,6.45150480482289e-06,9.3529671300302e-10,0.00684243675135252,0.00392204135833713,9.26686287486263e-06,9.26686287486263e-06,0.0107737449725645,0,0,0,-20338.103217613,23297.0391770917
26.6,1057.45837525498,NaN,37.5450802360139,0.100150283969597,NaN,0.000382663596725089,6.45160001359822e-06,9.6366989185472e-10,0.00681645089944257,0.00391459320409094,9.53086991871676e-06,9.53086991871676e-06,0.0107405749734522,0,0,0,-20915.4791264698,23958.4251011473
26.7,1059.41780936203,NaN,37.545082665275,0.100154833952235,NaN,0.000382663537685855,6.45169791597579e-06,9.92845791444029e-10,0.00679054385483307,0.00390712618969458,9.80051284703879e-06,9.80051284703879e-06,0.0107074705573747,0,0,0,-21505.120987198,24633.8599814283
26.8,1061.37128686328,NaN,37.5450851627859,0.100159511765791,NaN,0.000382663476987925,6.4517985689009e-06,1.02284138204304e-09,0.00676471557695249,0.00389964052839257,1.00758562736984e-05,1.00758562736984e-05,0.0106744319616188,0,0,0,-22107.1686957597,25323.504008806
26.9,1063.31881106624,NaN,37.5450877299758,0.100164320086776,NaN,0.000382663414596571,6.45190202996434e-06,1.05367382628957e-09,0.00673896602220066,0.00389213643364483,1.0356964829729e-05,1.0356964829729e-05,0.0106414594206752,0,0,0,-22721.7620803537,26027.5172725076
27,1065.26038550745,NaN,37.5450903682894,0.100169261621662,NaN,0.000382663350476673,6.45200835740239e-06,1.08536047918718e-09,0.00671329514394875,0.00388461411908925,1.0643903120418e-05,1.0643903120418e-05,0.0106085531661584,0,0,0,-23349.0410030598,26746.0598956409
27.1,1067.19601395251,NaN,37.5450930791877,0.100174339106955,NaN,0.000382663284592722,6.45211761009684e-06,1.11791888810516e-09,0.00668770289253929,0.00387707379850419,1.09367357682164e-05,1.09367357682164e-05,0.0105757134268117,0,0,0,-23989.1452920779,27479.2920690778
27.2,1069.12570039605,NaN,37.5450958641478,0.100179555309134,NaN,0.000382663216908822,6.45222984757498e-06,1.15136679277855e-09,0.00666218921528617,0.00386951568577097,1.12355274041586e-05,1.12355274041586e-05,0.0105429404284613,0,0,0,-24642.2148433694,28227.373848164
27.3,1071.04944906175,NaN,37.5450987246625,0.100184913024694,NaN,0.000382663147388686,6.4523451300096e-06,1.1857221253081e-09,0.00663675405647462,0.00386193999483629,1.1540342624949e-05,1.1540342624949e-05,0.0105102343939359,0,0,0,-25308.3895190139,28990.4653560069
27.4,1072.96726440233,NaN,37.5451016622409,0.100190415080109,NaN,0.000382663075995637,6.452463518219e-06,1.22100301016032e-09,0.00661139735736125,0.00385434693967459,1.18512460616212e-05,1.18512460616212e-05,0.0104775955430975,0,0,0,-25987.8091472106,29768.7267834781
27.5,1074.87915109954,NaN,37.5451046784079,0.10019606433188,NaN,0.000382663002692611,6.45258507366696e-06,1.25722776416744e-09,0.00658611905617402,0.00384673673425041,1.21683023280447e-05,1.21683023280447e-05,0.0104450240927525,0,0,0,-26680.6135900394,30562.3182198039
27.6,1076.78511406417,NaN,37.5451077747045,0.100201863666471,NaN,0.000382662927442153,6.45270985846279e-06,1.29441489652744e-09,0.00656091908811227,0.00383910959248064,1.24915760466705e-05,1.24915760466705e-05,0.0104125202566396,0,0,0,-27386.9427095814,31371.3997880939
27.7,1078.68515843604,NaN,37.5451109526878,0.100207816000379,NaN,0.000382662850206419,6.45283793536126e-06,1.33258310880403e-09,0.00653579738534671,0.00383146572819685,1.28211318142051e-05,1.28211318142051e-05,0.0103800842453578,0,0,0,-28106.9364017983,32196.1316114563
27.8,1080.579289584,NaN,37.5451142139308,0.100213924280074,NaN,0.000382662770947177,6.45296936776268e-06,1.37175129492663e-09,0.00651075387701943,0.00382380535510753,1.31570342874267e-05,1.31570342874267e-05,0.0103477162664144,0,0,0,-28840.7344610065,33036.6738468797
27.9,1082.46751310593,NaN,37.5451175600226,0.100220191482041,NaN,0.000382662689625803,6.45310421971285e-06,1.41193854119044e-09,0.00648578848924385,0.00381612868676025,1.34993480458771e-05,1.34993480458771e-05,0.01031541652405,0,0,0,-29588.476749287,33893.1866174731
28,1084.34983482874,NaN,37.5451209925682,0.100226620612747,NaN,0.000382662606203286,6.45324255590305e-06,1.45316412625636e-09,0.00646090114510485,0.00380843593650398,1.38481377291716e-05,1.38481377291716e-05,0.010283185219338,0,0,0,-30350.3031626013,34765.8300124635
28.1,1086.22626080835,NaN,37.5451245131886,0.100233214708676,NaN,0.000382662520640226,6.45338444167008e-06,1.49544752115106e-09,0.00643609176465863,0.00380072731745119,1.42034679511798e-05,1.42034679511798e-05,0.010251022550061,0,0,0,-31126.353563029,35654.7641888398
28.2,1088.09679732974,NaN,37.545128123521,0.100239976836297,NaN,0.000382662432896833,6.45352994299625e-06,1.53880838926689e-09,0.00641136026493279,0.00379300304244011,1.45654033257703e-05,1.45654033257703e-05,0.0102189287106987,0,0,0,-31916.7678126515,36560.1492697118
28.3,1089.96145090686,NaN,37.5451318252184,0.100246910092092,NaN,0.000382662342932926,6.45367912650933e-06,1.583266586362e-09,0.00638670655992634,0.00378526332399692,1.49340084668142e-05,1.49340084668142e-05,0.0101869038923901,0,0,0,-32721.6857057865,37482.145412069
28.4,1091.82022828271,NaN,37.5451356199501,0.100254017602521,NaN,0.000382662250707938,6.45383205948265e-06,1.62884216056023e-09,0.00636213056060965,0.00377750837429792,1.53093480139252e-05,1.53093480139252e-05,0.0101549482829215,0,0,0,-33541.2471045131,38420.9127051373
28.5,1093.67313642931,NaN,37.545139509401,0.100261302524054,NaN,0.000382662156180911,6.45398880983499e-06,1.67555535235118e-09,0.00633763217492451,0.00376973840513176,1.56914865466453e-05,1.56914865466453e-05,0.0101230620666029,0,0,0,-34375.5919386746,39376.6112381444
28.6,1095.52018254769,NaN,37.5451434952723,0.100268768043156,NaN,0.000382662059310497,6.45414944613065e-06,1.72342659459017e-09,0.00631321130778407,0.00376195362786169,1.60804887303359e-05,1.60804887303359e-05,0.0100912454243761,0,0,0,-35224.8600025888,40349.4012019611
28.7,1097.36137406787,NaN,37.5451475792812,0.100276417376295,NaN,0.00038266196005496,6.45431403757944e-06,1.77247651249826e-09,0.00628886786107294,0.00375415425338775,1.64764191359563e-05,1.64764191359563e-05,0.0100594985335966,0,0,0,-36089.1911922166,41339.4427196951
28.8,1099.19671864892,NaN,37.5451517631609,0.100284253769939,NaN,0.000382661858372174,6.45448265403665e-06,1.82272592366226e-09,0.00626460173364706,0.00374634049210907,1.68793424202853e-05,1.68793424202853e-05,0.0100278215681764,0,0,0,-36968.7254035208,42346.8958805749
28.9,1101.02622417889,NaN,37.5451560486604,0.100292280500552,NaN,0.000382661754219625,6.45465536600308e-06,1.87419583803469e-09,0.00624041282133382,0.00373851255388615,1.72893231714481e-05,1.72893231714481e-05,0.00999621469839142,0,0,0,-37863.6023969376,43371.9208754716
29,1102.84989877486,NaN,37.545160437545,0.100300500874593,NaN,0.000382661647554408,6.45483224462505e-06,1.92690745793383e-09,0.00621630101693201,0.00373067064800318,1.77064260204763e-05,1.77064260204763e-05,0.00996467809095566,0,0,0,-38773.9620345462,44414.6777597293
29.1,1104.6677507829,NaN,37.545164931596,0.100308918228511,NaN,0.00038266153833323,6.45501336169434e-06,1.98088217804367e-09,0.00619226621021182,0.00372281498313039,1.81307155984039e-05,1.81307155984039e-05,0.00993321190894061,0,0,0,-39699.94424619,45475.3266903384
29.2,1106.47978877809,NaN,37.5451695326104,0.10031753592878,NaN,0.000382661426512408,6.45519878964827e-06,2.03614158541396e-09,0.00616830828791485,0.00371494576728648,1.85622564933542e-05,1.85622564933542e-05,0.00990181631169468,0,0,0,-40641.6888600672,46554.0278242878
29.3,1108.28602156453,NaN,37.5451742424015,0.100326357371848,NaN,0.000382661312047869,6.45538860156964e-06,2.09270745946017e-09,0.00614442713375412,0.00370706320780104,1.90011133449419e-05,1.90011133449419e-05,0.0098704914549001,0,0,0,-41599.3357382594,47650.9412508061
29.4,1110.08645817529,NaN,37.5451790627986,0.100335385984178,NaN,0.000382661194895154,6.45558287118675e-06,2.15060177196352e-09,0.00612062262841407,0.00369916751127702,1.94473507670384e-05,1.94473507670384e-05,0.00983923749045813,0,0,0,-42573.0247089658,48766.2271268831
29.5,1111.88110787247,NaN,37.5451839956469,0.100344625222215,NaN,0.000382661075009411,6.45578167287342e-06,2.20984668707093e-09,0.00609689464955054,0.00369125888355333,1.99010333735112e-05,1.99010333735112e-05,0.00980805456647738,0,0,0,-43562.895634265,49900.0455417441
29.6,1113.66998014715,NaN,37.5451890428077,0.100354078572413,NaN,0.0003826609523454,6.45598508164893e-06,2.27046456129511e-09,0.00607324307179082,0.00368333752966738,2.03622257868123e-05,2.03622257868123e-05,0.00977694282724502,0,0,0,-44569.0884440006,51052.5566184983
29.7,1115.45308471941,NaN,37.5451942061583,0.100363749551227,NaN,0.000382660826857493,6.45619317317811e-06,2.33247794351446e-09,0.0060496677667336,0.00367540365381779,2.08309926122289e-05,2.08309926122289e-05,0.00974590241316362,0,0,0,-45591.742898609,52223.9205480167
29.8,1117.23043153833,NaN,37.5451994875918,0.100373641705103,NaN,0.00038266069849967,6.45640602377126e-06,2.39590957497315e-09,0.00602616860294899,0.00366745745932709,2.13073984893766e-05,2.13073984893766e-05,0.00971493346076546,0,0,0,-46630.9988940509,53414.2974195254
29.9,1119.00203078198,NaN,37.5452048890178,0.10038375861049,NaN,0.000382660567225526,6.45662371038419e-06,2.46078238928106e-09,0.00600274544597855,0.00365949914860453,2.179150801496e-05,2.179150801496e-05,0.00968403610259804,0,0,0,-47686.9963262895,54623.8473222532
30,1120.76789285742,NaN,37.5452104123613,0.100394103873832,NaN,0.000382660432988262,6.4568463106182e-06,2.52711951241381e-09,0.00597939815833526,0.00365152892310893,2.22833858200146e-05,2.22833858200146e-05,0.0096532104672642,0,0,0,-48759.8749557611,55852.7304131898
30.1,1122.52802840071,NaN,37.5452160595638,0.100404681131564,NaN,0.000382660295740692,6.45707390272011e-06,2.59494426271276e-09,0.00595612659950352,0.00364354698331164,2.27830965184076e-05,2.27830965184076e-05,0.00962245667933357,0,0,0,-49849.774712307,57101.1068493231
30.2,1124.2824482769,NaN,37.5452218325827,0.100415494050145,NaN,0.000382660155435242,6.45730656558223e-06,2.66428015088501e-09,0.00593293062593919,0.00363555352865958,2.32907047325912e-05,2.32907047325912e-05,0.00959177485933136,0,0,0,-50956.8354918895,58369.1367537623
30.3,1126.03116358001,NaN,37.5452277333912,0.100426546326013,NaN,0.000382660012023947,6.45754437874237e-06,2.73515088000336e-09,0.00590981009106954,0.00362754875753831,2.38062750678527e-05,2.38062750678527e-05,0.00956116512367571,0,0,0,-52081.1970888263,59656.9802157344
30.4,1127.77418563306,NaN,37.5452337639787,0.100437841685606,NaN,0.000382659865458452,6.45778742238383e-06,2.80758034550643e-09,0.00588676484529329,0.00361953286723527,2.43298721466435e-05,2.43298721466435e-05,0.0095306275846752,0,0,0,-53222.9993313154,60964.7973922281
30.5,1129.51152598806,NaN,37.5452399263507,0.100449383885358,NaN,0.000382659715690014,6.45803577733544e-06,2.88159263519848e-09,0.0058637947359806,0.00361150605390304,2.48615605999962e-05,2.48615605999962e-05,0.00950016235048364,0,0,0,-54382.3821153201,62292.7483724725
30.6,1131.24319642599,NaN,37.5452462225284,0.100461176711703,NaN,0.000382659562669502,6.4582895250715e-06,2.95721202924956e-09,0.00584089960747308,0.00360346851252274,2.54014050332006e-05,2.54014050332006e-05,0.00946976952502902,0,0,0,-55559.4853368021,63640.9933134573
30.7,1132.96920895682,NaN,37.5452526545493,0.100473223981088,NaN,0.000382659406347393,6.45854874771183e-06,3.03446300019543e-09,0.00581807930108377,0.00359542043686751,2.59494700601236e-05,2.59494700601236e-05,0.0094394492080114,0,0,0,-56754.4488239584,65009.69237217
30.8,1134.6895758195,NaN,37.5452592244669,0.100485529539942,NaN,0.000382659246673777,6.45881352802174e-06,3.11337021293762e-09,0.00579533365509715,0.00358736201946607,2.65058203117994e-05,2.65058203117994e-05,0.00940920149487502,0,0,0,-57967.4124049889,66399.0056378387
30.9,1136.40430948197,NaN,37.5452659343505,0.100498097264696,NaN,0.000382659083598353,6.45908394941205e-06,3.19395852474337e-09,0.00577266250476918,0.00357929345156646,2.70705203935155e-05,2.70705203935155e-05,0.00937902647672915,0,0,0,-59198.5159758552,67809.0932335717
31,1138.11342264111,NaN,37.5452727862855,0.100510931061784,NaN,0.000382658917070432,6.45936009593908e-06,3.27625298524563e-09,0.00575006568232725,0.00357121492309979,2.76436349363051e-05,2.76436349363051e-05,0.00934892424036335,0,0,0,-60447.8993647551,69240.1152824763
31.1,1139.81692822283,NaN,37.5452797823735,0.100524034867626,NaN,0.000382658747038934,6.45964205230463e-06,3.36027883644315e-09,0.00572754301697019,0.00356312662264418,2.82252285368727e-05,2.82252285368727e-05,0.00931889486815124,0,0,0,-61715.7023998897,70692.2319415444
31.2,1141.51483938198,NaN,37.5452869247319,0.100537412648653,NaN,0.000382658573452393,6.45992990385603e-06,3.44606151270036e-09,0.00570509433486831,0.00355502873738877,2.88153658434186e-05,2.88153658434186e-05,0.0092889384381005,0,0,0,-63002.0650449832,72165.6033338845
31.3,1143.20716950239,NaN,37.5452942154942,0.100551068401302,NaN,0.000382658396258951,6.46022373658609e-06,3.53362664074745e-09,0.00568271945916336,0.00354692145309786,2.94141114440633e-05,2.94141114440633e-05,0.00925905502370528,0,0,0,-64307.1270943499,73660.3895487198
31.4,1144.89393219686,NaN,37.5453016568098,0.100565006151981,NaN,0.000382658215406361,6.46052363713314e-06,3.62300003968034e-09,0.00566041820996855,0.00353880495407518,3.0021529978422e-05,3.0021529978422e-05,0.00922924469402215,0,0,0,-65631.0283761933,75176.7507430452
31.5,1146.57514130718,NaN,37.5453092508443,0.100579229957125,NaN,0.000382658030841987,6.46082969278099e-06,3.71420772096067e-09,0.00563819040436858,0.00353067942312829,3.06376860432044e-05,3.06376860432044e-05,0.00919950751354007,0,0,0,-66973.9087864715,76714.8470738463
31.6,1148.25081090408,NaN,37.5453169997792,0.100593743903153,NaN,0.000382657842512804,6.46114199145896e-06,3.80727588841587e-09,0.00561603585641955,0.00352254504153306,3.12626442780183e-05,3.12626442780183e-05,0.00916984354223062,0,0,0,-68335.9081533846,78274.8385964702
31.7,1149.92095528729,NaN,37.545324905812,0.100608552106475,NaN,0.000382657650365399,6.46146062174188e-06,3.90223093823905e-09,0.00559395437714907,0.00351440198899836,3.18964692967419e-05,3.18964692967419e-05,0.00914025283544416,0,0,0,-69717.1663728941,79856.885501788
31.8,1151.58558898548,NaN,37.5453329711563,0.100623658713528,NaN,0.000382657454345967,6.46178567285005e-06,3.99909945898906e-09,0.00557194577455622,0.00350625044363079,3.25392256960717e-05,3.25392256960717e-05,0.00911073544388308,0,0,0,-71117.8232731966,81461.1478790237
31.9,1153.24472675632,NaN,37.5453411980416,0.100639067900706,NaN,0.000382657254400316,6.46211723464931e-06,4.0979082315905e-09,0.00555000985361151,0.00349809058189961,3.31909781242117e-05,3.31909781242117e-05,0.00908129141363534,0,0,0,-72538.0187163796,83087.7858851755
32,1154.89838358639,NaN,37.5453495887135,0.100654783874449,NaN,0.000382657050473863,6.46245539765098e-06,4.19868422933371e-09,0.00552814641625698,0.00348992257860183,3.38517911692854e-05,3.38517911692854e-05,0.00905192078602809,0,0,0,-73977.8925983974,84736.9596433433
32.1,1156.54657469129,NaN,37.5453581454336,0.100670810871154,NaN,0.000382656842511637,6.46280025301188e-06,4.30145461787477e-09,0.00550635526140607,0.0034817466068273,3.45217294794833e-05,3.45217294794833e-05,0.00902262359771285,0,0,0,-75437.5847135699,86408.8292088758
32.2,1158.18931551556,NaN,37.5453668704793,0.100687153157233,NaN,0.000382656630458278,6.46315189253434e-06,4.40624675523545e-09,0.00548463618494374,0.00347356283792414,3.5200857642938e-05,3.5200857642938e-05,0.00899339988051082,0,0,0,-76917.2349578589,88103.554806525
32.3,1159.82662173269,NaN,37.5453757661445,0.100703815029107,NaN,0.000382656414258035,6.46351040866617e-06,4.51308819180335e-09,0.00546298897972641,0.00346537144146417,3.58892402992554e-05,3.58892402992554e-05,0.00896424966148984,0,0,0,-78416.9831594632,89821.2965255181
32.4,1161.45850924513,NaN,37.5453848347387,0.10072080081317,NaN,0.00038265619385477,6.4638758945007e-06,4.62200667033168e-09,0.00544141343558201,0.00345717258520854,3.65869420537327e-05,3.65869420537327e-05,0.00893517296284428,0,0,0,-79936.9692143443,91562.2145228448
32.5,1163.08499418432,NaN,37.5453940785874,0.100738114865855,NaN,0.000382655969191953,6.46424844377677e-06,4.73303012593949e-09,0.00541990933930989,0.0034489664350735,3.72940275288113e-05,3.72940275288113e-05,0.0089061698019122,0,0,0,-81477.3329845798,93326.4688538475
32.6,1164.70609291061,NaN,37.5454035000324,0.100755761573538,NaN,0.000382655740212668,6.46462815087869e-06,4.84618668611152e-09,0.00539847647468091,0.00344075315509634,3.8010561355532e-05,3.8010561355532e-05,0.00887724019113278,0,0,0,-83038.2142644957,95114.2197094069
32.7,1166.32182201335,NaN,37.5454131014314,0.100773745352649,NaN,0.000382655506859607,6.46501511083629e-06,4.96150467069827e-09,0.00537711462243743,0.00343253290740145,3.87366081220185e-05,3.87366081220185e-05,0.0088483841379609,0,0,0,-84619.752950045,96925.6272126217
32.8,1167.93219831082,NaN,37.5454228851579,0.10079207064957,NaN,0.000382655269075074,6.46540941932491e-06,5.07901259191593e-09,0.00535582356029327,0.00342430585216656,3.9472232467878e-05,3.9472232467878e-05,0.00881960164492771,0,0,0,-86222.0889371923,98760.8514188408
32.9,1169.53723885025,NaN,37.5454328536016,0.100810741940721,NaN,0.000382655026800984,6.46581117266536e-06,5.19873915434644e-09,0.00533460306293376,0.00341607214758915,4.02174990069909e-05,4.02174990069909e-05,0.0087908927095299,0,0,0,-87845.362020255,100620.052552816
33,1171.13696090782,NaN,37.5454430091684,0.100829763732485,NaN,0.000382654779978861,6.46622046782399e-06,5.32071325493754e-09,0.00531345290201568,0.00340783194985296,4.09724723532153e-05,4.09724723532153e-05,0.00876225732422185,0,0,0,-89489.7120613104,102503.390703772
33.1,1172.73138198869,NaN,37.5454533542798,0.100849140561274,NaN,0.000382654528549842,6.46663740241261e-06,5.44496398300261e-09,0.00529237284616735,0.00339958541309476,4.17372171290112e-05,4.17372171290112e-05,0.00873369547639112,0,0,0,-91155.2789902107,104411.025960946
33.2,1174.32051982694,NaN,37.5454638913736,0.100868876993475,NaN,0.000382654272454674,6.46706207468856e-06,5.57152062022081e-09,0.00527136266098855,0.00339133268937117,4.25117979568299e-05,4.25117979568299e-05,0.00870520714831656,0,0,0,-92842.2026012641,106343.118515197
33.3,1175.90439238561,NaN,37.5454746229035,0.100888977625497,NaN,0.000382654011633713,6.46749458355467e-06,5.70041264063709e-09,0.00525042210905056,0.00338307392862575,4.32962794419501e-05,4.32962794419501e-05,0.00867679231711826,0,0,0,-94550.622756554,108299.828455758
33.4,1177.48301785667,NaN,37.5454855513393,0.100909447083718,NaN,0.000382653746026929,6.46793502855927e-06,5.831669710662e-09,0.00522955094989617,0.00337480927865617,4.4090726198253e-05,4.4090726198253e-05,0.00864845095475059,0,0,0,-96280.6792842794,110281.315905735
33.5,1179.05641466105,NaN,37.5454966791667,0.100930290024535,NaN,0.0003826534755739,6.4683835098962e-06,5.96532168907197e-09,0.00520874894003963,0.0033665388850816,4.48952028739238e-05,4.48952028739238e-05,0.00862018302799515,0,0,0,-98032.5121142797,112287.741055997
33.6,1180.62460144864,NaN,37.5455080088875,0.100951511134352,NaN,0.000382653200213815,6.46884012840478e-06,6.10139862700909e-09,0.00518801583296675,0.00335826289131026,4.57097740485133e-05,4.57097740485133e-05,0.00859198849832551,0,0,0,-99806.261074764,114319.263928018
33.7,1182.18759709823,NaN,37.5455195430195,0.100973115129535,NaN,0.000382652919885475,6.46930498556986e-06,6.23993076798116e-09,0.00516735137913479,0.0033499814385071,4.65345043616368e-05,4.65345043616368e-05,0.00856386732200353,0,0,0,-101602.065993921,116376.04471266
33.8,1183.74542071758,NaN,37.5455312840964,0.100995106756493,NaN,0.000382652634527292,6.46977818352177e-06,6.38094854786178e-09,0.00514675532597253,0.00334169466556176,4.73694584357361e-05,4.73694584357361e-05,0.00853581944997003,0,0,0,-103420.066767716,118458.243566914
33.9,1185.2980916434,NaN,37.5455432346682,0.101017490791602,NaN,0.000382652344077287,6.47025982503633e-06,6.52448259489027e-09,0.00512622741788028,0.00333340270905653,4.82147008675296e-05,4.82147008675296e-05,0.00850784482780434,0,0,0,-105260.403190466,120566.020546127
34,1186.84562944131,NaN,37.5455553973005,0.10104027204124,NaN,0.000382652048473092,6.47075001353489e-06,6.67056372967168e-09,0.00510576739622982,0.00332510570323466,4.90702962966194e-05,4.90702962966194e-05,0.0084799433957611,0,0,0,-107123.215225896,122699.535807289
34.1,1188.38805390587,NaN,37.5455677745753,0.101063455341809,NaN,0.000382651747651952,6.47124885308429e-06,6.81922296517675e-09,0.00508537499936447,0.00331680377996875,4.99363093283064e-05,4.99363093283064e-05,0.00845211508866152,0,0,0,-109008.642668323,124858.949473507
